"route_id","parent_station","walk_poly_wkt"
"Blue","place-bmmnl","POLYGON ((-70.99972 42.39808, -70.99948 42.39782, -70.99725 42.39757, -70.99535 42.39254, -70.99606 42.39146, -70.99618 42.39131, -70.99642 42.39104, -70.99655 42.3909, -70.99629 42.39065, -70.99611 42.39062, -70.99591 42.39062, -70.99366 42.39125, -70.99263 42.392, -70.9869 42.39345, -70.98478 42.39328, -70.98427 42.39323, -70.98385 42.39384, -70.98375 42.39419, -70.98373 42.39464, -70.98409 42.39714, -70.98449 42.40095, -70.98485 42.40171, -70.98535 42.40196, -70.99066 42.40436, -70.99145 42.40452, -70.99178 42.40438, -70.99518 42.40298, -70.99828 42.40266, -70.99968 42.40264, -71.00009 42.40255, -71.00029 42.40226, -70.99972 42.39808))"
"Blue","place-sdmnl","POLYGON ((-71.00485 42.38856, -71.00451 42.38743, -71.00439 42.38709, -71.00432 42.38699, -71.00104 42.38723, -70.9964 42.38841, -70.99176 42.3897, -70.99025 42.39161, -70.99003 42.39254, -70.99247 42.39622, -70.99252 42.39626, -70.99277 42.39642, -70.99285 42.3963, -70.9941 42.39426, -70.99443 42.39369, -70.99943 42.39132, -71.00143 42.39171, -71.0048 42.38891, -71.00485 42.38856))"
"Blue","place-orhte","POLYGON ((-71.01331 42.3847, -71.0132 42.38436, -71.01316 42.3843, -71.01176 42.38308, -71.0112 42.38304, -71.00534 42.38424, -71.00229 42.38348, -71.00018 42.38246, -71.00015 42.38245, -71 42.38247, -70.99826 42.38341, -70.99814 42.38375, -70.99687 42.38815, -70.99689 42.38851, -70.99702 42.38963, -70.99725 42.38991, -70.99806 42.39049, -71.00065 42.39135, -71.00653 42.39081, -71.00732 42.39093, -71.01096 42.39047, -71.01158 42.39015, -71.0118 42.38986, -71.01331 42.3847))"
"Blue","place-wimnl","POLYGON ((-71.02993 42.37904, -71.02998 42.37842, -71.02961 42.37623, -71.02939 42.37509, -71.02906 42.37482, -71.02891 42.37482, -71.02628 42.37494, -71.02459 42.37501, -71.01962 42.37804, -71.01483 42.38148, -71.01462 42.38164, -71.01483 42.38193, -71.01715 42.38324, -71.02038 42.38503, -71.024 42.38286, -71.02792 42.38187, -71.0285 42.38179, -71.02886 42.38173, -71.0291 42.38158, -71.02918 42.38153, -71.02993 42.37904))"
"Blue","place-aport","POLYGON ((-71.03809 42.37532, -71.03754 42.36998, -71.0373 42.3697, -71.0321 42.36876, -71.02864 42.36832, -71.02751 42.36855, -71.02726 42.36862, -71.02564 42.36986, -71.02543 42.37016, -71.02329 42.37439, -71.02299 42.37545, -71.02398 42.37836, -71.02468 42.37946, -71.02576 42.38013, -71.02585 42.38017, -71.02601 42.38022, -71.02717 42.3803, -71.03058 42.3805, -71.03314 42.38032, -71.03563 42.38001, -71.03592 42.37981, -71.03633 42.37913, -71.03718 42.37733, -71.03807 42.37547, -71.03809 42.37532))"
"Blue","place-mvbcl","POLYGON ((-71.04811 42.37181, -71.04672 42.37141, -71.04427 42.36973, -71.04377 42.36383, -71.0444 42.36306, -71.0421 42.35954, -71.04175 42.35963, -71.04211 42.36108, -71.03763 42.36473, -71.0363 42.36404, -71.03601 42.36411, -71.0331 42.36482, -71.03171 42.36527, -71.03157 42.3656, -71.03126 42.367, -71.03194 42.37254, -71.03218 42.37336, -71.033 42.37464, -71.03324 42.37491, -71.03645 42.37576, -71.03906 42.37651, -71.03909 42.3765, -71.03932 42.37639, -71.04015 42.37598, -71.04022 42.37593, -71.04051 42.37573, -71.04055 42.37569, -71.04143 42.37501, -71.04464 42.37309, -71.04801 42.37215, -71.04811 42.37181))"
"Blue","place-aqucl","POLYGON ((-71.06087 42.35969, -71.06087 42.35946, -71.06086 42.35922, -71.06086 42.35922, -71.06085 42.359, -71.06084 42.35877, -71.05988 42.35694, -71.05949 42.35623, -71.05945 42.35618, -71.0556 42.35377, -71.05397 42.35339, -71.05369 42.35334, -71.05151 42.35298, -71.04931 42.35325, -71.04894 42.35332, -71.04408 42.35587, -71.03852 42.35601, -71.03794 42.35535, -71.03732 42.35466, -71.03572 42.35361, -71.03413 42.35256, -71.03062 42.35308, -71.02809 42.35182, -71.02557 42.35055, -71.02541 42.35088, -71.02924 42.35428, -71.03176 42.35555, -71.03427 42.35682, -71.03592 42.35787, -71.03908 42.36141, -71.04062 42.36178, -71.04215 42.36216, -71.04572 42.36619, -71.04588 42.36704, -71.04635 42.36851, -71.04682 42.36998, -71.04929 42.36924, -71.04955 42.369, -71.05166 42.367, -71.05532 42.36581, -71.05597 42.36569, -71.0561 42.36565, -71.05759 42.36524, -71.05857 42.365, -71.05872 42.36481, -71.05884 42.36462, -71.05937 42.36364, -71.06086 42.36068, -71.06087 42.35969))"
"Blue","place-state","POLYGON ((-71.0665 42.36102, -71.06609 42.35711, -71.066 42.35678, -71.06338 42.35306, -71.06274 42.35272, -71.05953 42.35219, -71.05815 42.352, -71.05543 42.35229, -71.05305 42.35273, -71.05292 42.35276, -71.05207 42.35301, -71.0506 42.35387, -71.05057 42.35389, -71.0504 42.35406, -71.05024 42.35438, -71.04964 42.35637, -71.04479 42.35975, -71.04402 42.35971, -71.04331 42.35963, -71.0426 42.35955, -71.04256 42.35991, -71.04719 42.36166, -71.05228 42.36456, -71.0523 42.36456, -71.05296 42.36479, -71.05312 42.36484, -71.05543 42.36545, -71.05557 42.36545, -71.05839 42.36548, -71.05841 42.36548, -71.05921 42.36524, -71.06363 42.36358, -71.0654 42.36251, -71.06628 42.36147, -71.06638 42.36131, -71.0665 42.36105, -71.0665 42.36102))"
"Blue","place-gover","POLYGON ((-71.06803 42.36102, -71.06803 42.36101, -71.06744 42.35682, -71.06736 42.35647, -71.06624 42.3547, -71.06458 42.35326, -71.06455 42.35325, -71.06421 42.35313, -71.06389 42.3531, -71.05802 42.35346, -71.05786 42.35348, -71.05633 42.35379, -71.05451 42.35415, -71.05354 42.35448, -71.05324 42.35476, -71.05262 42.35542, -71.05241 42.35571, -71.05129 42.357, -71.04755 42.35964, -71.04761 42.36, -71.05161 42.36278, -71.05256 42.36469, -71.05284 42.36512, -71.05315 42.36531, -71.05322 42.36535, -71.05345 42.36544, -71.05524 42.36593, -71.05861 42.36597, -71.05963 42.36572, -71.0626 42.36501, -71.06356 42.36468, -71.06456 42.36423, -71.06568 42.3636, -71.06603 42.36334, -71.06798 42.36144, -71.06803 42.36102))"
"Blue","place-bomnl","POLYGON ((-71.07175 42.36145, -71.07147 42.3606, -71.07096 42.36017, -71.06675 42.35666, -71.06457 42.35525, -71.06452 42.35524, -71.06346 42.35516, -71.06229 42.35509, -71.05716 42.35587, -71.05608 42.35636, -71.05552 42.35665, -71.05525 42.35684, -71.05449 42.35781, -71.05394 42.35856, -71.05295 42.36002, -71.05301 42.36038, -71.05406 42.36411, -71.05523 42.36521, -71.05544 42.3654, -71.05545 42.36541, -71.05818 42.36702, -71.0584 42.36704, -71.0616 42.36692, -71.06457 42.3672, -71.06467 42.36719, -71.06668 42.3663, -71.06908 42.36441, -71.07177 42.36153, -71.07175 42.36145))"
